id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
G4,OSS,G4,turbine,-41.36664386,-74.66816015,3.0,6.0,3.0,6.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,10606.05,4545.45,10606.05,4545.45,5.98971167244343,0
A3,OSS,A3,turbine,-41.59649739,-74.72288094,4.0,0.0,4.0,0.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,1515.15,3030.3,1515.15,3030.3,5.978546842496463,0
B3,OSS,B3,turbine,-41.55351201,-74.71566482,4.0,1.0,4.0,1.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,3030.3,3030.3,3030.3,3030.3,5.982945099709087,0
C3,OSS,C3,turbine,-41.51056772,-74.70844074,4.0,2.0,4.0,2.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,4545.45,3030.3,4545.45,3030.3,5.9873459227947246,0
D3,OSS,D3,turbine,-41.4676645,-74.70120872,4.0,3.0,4.0,3.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,6060.6,3030.3,6060.6,3030.3,8.99985996605097,0
E3,OSS,E3,turbine,-41.42480234,-74.69396878,5.0,0.0,5.0,0.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,7575.75,3030.3,7575.75,3030.3,3.469796245724981,0
F3,OSS,F3,turbine,-41.38198123,-74.68672092,5.0,1.0,5.0,1.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,9090.9,3030.3,9090.9,3030.3,5.965362363446588,0
G3,OSS,G3,turbine,-41.33920115,-74.67946516,5.0,2.0,5.0,2.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,10606.05,3030.3,10606.05,3030.3,5.969754922906048,0
H4,OSS,H4,turbine,-41.32392189,-74.66090211,5.0,3.0,5.0,3.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,12121.2,4545.45,12121.2,4545.45,28.1627947256518,0
A2,OSS,A2,turbine,-41.5691178,-74.73421599,6.0,0.0,6.0,0.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,1515.15,1515.15,1515.15,1515.15,5.967346642855017,0
B2,OSS,B2,turbine,-41.52611487,-74.72699426,6.0,1.0,6.0,1.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,3030.3,1515.15,3030.3,1515.15,5.9717477985760565,0
C2,OSS,C2,turbine,-41.4831531,-74.71976457,6.0,2.0,6.0,2.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,4545.45,1515.15,4545.45,1515.15,5.976151624583346,0
D2,OSS,D2,turbine,-41.44023249,-74.71252694,6.0,3.0,6.0,3.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,6060.6,1515.15,6060.6,1515.15,5.980555809916079,0
E2,OSS,E2,turbine,-41.39735301,-74.70528138,6.0,4.0,6.0,4.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,7575.75,1515.15,7575.75,1515.15,5.984963768976265,0
F2,OSS,F2,turbine,-41.35451466,-74.69802791,6.0,5.0,6.0,5.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,9090.9,1515.15,9090.9,1515.15,5.989372088172494,0
G2,OSS,G2,turbine,-41.31171742,-74.69076654,6.0,6.0,6.0,6.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,10606.05,1515.15,10606.05,1515.15,12.11262190630086,0
A1,OSS,A1,turbine,-41.54169703,-74.74554745,7.0,0.0,7.0,0.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,1515.15,0.0,1515.15,0.0,5.96933005305321,0
B1,OSS,B1,turbine,-41.49867656,-74.7383201,7.0,1.0,7.0,1.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,3030.3,0.0,3030.3,0.0,5.973738701188295,0
C1,OSS,C1,turbine,-41.45569734,-74.7310848,7.0,2.0,7.0,2.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,4545.45,0.0,4545.45,0.0,5.978151018528759,0
D1,OSS,D1,turbine,-41.41275934,-74.72384155,7.0,3.0,7.0,3.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,6060.6,0.0,6060.6,0.0,5.982565008980191,0
E1,OSS,E1,turbine,-41.36986256,-74.71659038,7.0,4.0,7.0,4.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,7575.75,0.0,7575.75,0.0,5.986979255259276,0
F1,OSS,F1,turbine,-41.32700699,-74.70933129,7.0,5.0,7.0,5.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,9090.9,0.0,9090.9,0.0,5.991397380492004,0
G1,OSS,G1,turbine,-41.2841926,-74.7020643,7.0,6.0,7.0,6.0,0.0,12MW_osw_floating_floating.yaml,osw_array.yaml,10606.05,0.0,10606.05,0.0,15.263144443591486,0
OSS,OSS,OSS,substation,-41.66684471,-74.71874487,,,,,,osw_substation.yaml,osw_export.yaml,0.0,4545.45,0.0,4545.45,0.0,0
